record_id,student_id,year_level,counsellor_id,subject_1_name,subject_1_marks,subject_2_name,subject_2_marks,subject_3_name,subject_3_marks,total,grade,sgpa
REC003461,STU00866,1,1,Maths,99,Physics,89,Chemistry,59,247,A+,8.95
REC003462,STU00866,2,2,Data Structures and Algorithms,85,Probability and Statistics,95,Java,73,253,A+,9.13
REC003463,STU00866,3,3,Design and Analysis of Algorithm,63,Machine Learning,86,UI/UX,71,220,A,7.79
REC003464,STU00866,4,4,Data Warehousing and Data Mining,45,Data Science,53,Computer Architecture,68,166,B,6.21
REC003465,STU00867,1,1,Maths,92,Physics,90,Chemistry,55,237,A,8.25
REC003466,STU00867,2,2,Data Structures and Algorithms,63,Probability and Statistics,58,Java,49,170,B,6.02
REC003467,STU00867,3,3,Design and Analysis of Algorithm,96,Machine Learning,97,UI/UX,56,249,A+,9.12
REC003468,STU00867,4,4,Data Warehousing and Data Mining,96,Data Science,97,Computer Architecture,51,244,A+,9.14
REC003469,STU00868,1,1,Maths,57,Physics,98,Chemistry,49,204,B+,6.78
REC003470,STU00868,2,2,Data Structures and Algorithms,83,Probability and Statistics,54,Java,98,235,A,8.09
REC003471,STU00868,3,3,Design and Analysis of Algorithm,85,Machine Learning,64,UI/UX,84,233,A,7.76
REC003472,STU00868,4,4,Data Warehousing and Data Mining,69,Data Science,92,Computer Architecture,45,206,B+,7.23
REC003473,STU00869,1,1,Maths,78,Physics,60,Chemistry,71,209,C,4.86
REC003474,STU00869,2,2,Data Structures and Algorithms,55,Probability and Statistics,58,Java,90,203,B+,7.03
REC003475,STU00869,3,3,Design and Analysis of Algorithm,67,Machine Learning,46,UI/UX,79,192,B+,6.8
REC003476,STU00869,4,4,Data Warehousing and Data Mining,75,Data Science,70,Computer Architecture,78,223,A,8.12
REC003477,STU00870,1,1,Maths,87,Physics,74,Chemistry,56,217,A,8.17
REC003478,STU00870,2,2,Data Structures and Algorithms,67,Probability and Statistics,75,Java,74,216,A,7.89
REC003479,STU00870,3,3,Design and Analysis of Algorithm,92,Machine Learning,68,UI/UX,80,240,A+,9.08
REC003480,STU00870,4,4,Data Warehousing and Data Mining,75,Data Science,53,Computer Architecture,69,197,B+,6.79
REC003481,STU00871,1,1,Maths,81,Physics,47,Chemistry,65,193,B+,6.79
REC003482,STU00871,2,2,Data Structures and Algorithms,50,Probability and Statistics,77,Java,97,224,A,8.17
REC003483,STU00871,3,3,Design and Analysis of Algorithm,87,Machine Learning,92,UI/UX,74,253,A+,8.93
REC003484,STU00871,4,4,Data Warehousing and Data Mining,87,Data Science,80,Computer Architecture,60,227,A,8.14
REC003485,STU00872,1,1,Maths,70,Physics,48,Chemistry,80,198,B+,7.22
REC003486,STU00872,2,2,Data Structures and Algorithms,90,Probability and Statistics,73,Java,52,215,A,8.09
REC003487,STU00872,3,3,Design and Analysis of Algorithm,56,Machine Learning,49,UI/UX,74,179,C,5.11
REC003488,STU00872,4,4,Data Warehousing and Data Mining,57,Data Science,73,Computer Architecture,95,225,A,8.13
REC003489,STU00873,1,1,Maths,58,Physics,81,Chemistry,86,225,A,8.05
REC003490,STU00873,2,2,Data Structures and Algorithms,56,Probability and Statistics,98,Java,46,200,B+,6.9
REC003491,STU00873,3,3,Design and Analysis of Algorithm,56,Machine Learning,54,UI/UX,81,191,B+,7.27
REC003492,STU00873,4,4,Data Warehousing and Data Mining,84,Data Science,58,Computer Architecture,92,234,A,7.95
REC003493,STU00874,1,1,Maths,55,Physics,51,Chemistry,91,197,B+,6.96
REC003494,STU00874,2,2,Data Structures and Algorithms,65,Probability and Statistics,87,Java,99,251,A+,9.05
REC003495,STU00874,3,3,Design and Analysis of Algorithm,85,Machine Learning,64,UI/UX,60,209,C,5.03
REC003496,STU00874,4,4,Data Warehousing and Data Mining,54,Data Science,60,Computer Architecture,55,169,B,5.9
REC003497,STU00875,1,1,Maths,68,Physics,89,Chemistry,60,217,A,8.17
REC003498,STU00875,2,2,Data Structures and Algorithms,99,Probability and Statistics,79,Java,58,236,A,7.89
REC003499,STU00875,3,3,Design and Analysis of Algorithm,64,Machine Learning,62,UI/UX,71,197,B+,6.77
REC003500,STU00875,4,4,Data Warehousing and Data Mining,91,Data Science,86,Computer Architecture,74,251,A+,9.14
REC003501,STU00876,1,1,Maths,76,Physics,59,Chemistry,55,190,B+,7.18
REC003502,STU00876,2,2,Data Structures and Algorithms,63,Probability and Statistics,60,Java,46,169,B,6.04
REC003503,STU00876,3,3,Design and Analysis of Algorithm,61,Machine Learning,100,UI/UX,61,222,A,8.05
REC003504,STU00876,4,4,Data Warehousing and Data Mining,94,Data Science,76,Computer Architecture,84,254,A+,9.13
REC003505,STU00877,1,1,Maths,52,Physics,56,Chemistry,73,181,B+,7.06
REC003506,STU00877,2,2,Data Structures and Algorithms,99,Probability and Statistics,100,Java,82,281,O,9.96
REC003507,STU00877,3,3,Design and Analysis of Algorithm,56,Machine Learning,81,UI/UX,56,193,B+,6.96
REC003508,STU00877,4,4,Data Warehousing and Data Mining,55,Data Science,48,Computer Architecture,66,169,B,5.85
REC003509,STU00878,1,1,Maths,83,Physics,74,Chemistry,93,250,A+,9.02
REC003510,STU00878,2,2,Data Structures and Algorithms,76,Probability and Statistics,91,Java,52,219,A,7.83
REC003511,STU00878,3,3,Design and Analysis of Algorithm,90,Machine Learning,97,UI/UX,65,252,A+,8.78
REC003512,STU00878,4,4,Data Warehousing and Data Mining,80,Data Science,78,Computer Architecture,60,218,A,7.78
REC003513,STU00879,1,1,Maths,46,Physics,96,Chemistry,88,230,A,8.15
REC003514,STU00879,2,2,Data Structures and Algorithms,51,Probability and Statistics,53,Java,95,199,B+,6.92
REC003515,STU00879,3,3,Design and Analysis of Algorithm,91,Machine Learning,95,UI/UX,91,277,O,10
REC003516,STU00879,4,4,Data Warehousing and Data Mining,80,Data Science,57,Computer Architecture,56,193,B+,6.72
REC003517,STU00880,1,1,Maths,47,Physics,61,Chemistry,93,201,B+,7.03
REC003518,STU00880,2,2,Data Structures and Algorithms,83,Probability and Statistics,96,Java,88,267,A+,9.23
REC003519,STU00880,3,3,Design and Analysis of Algorithm,78,Machine Learning,77,UI/UX,77,232,A,8.22
REC003520,STU00880,4,4,Data Warehousing and Data Mining,73,Data Science,67,Computer Architecture,88,228,A,7.83
REC003521,STU00881,1,1,Maths,92,Physics,91,Chemistry,90,273,O,10
REC003522,STU00881,2,2,Data Structures and Algorithms,87,Probability and Statistics,77,Java,67,231,A,7.81
REC003523,STU00881,3,3,Design and Analysis of Algorithm,85,Machine Learning,79,UI/UX,70,234,A,8.25
REC003524,STU00881,4,4,Data Warehousing and Data Mining,96,Data Science,98,Computer Architecture,93,287,O,10
REC003525,STU00882,1,1,Maths,97,Physics,94,Chemistry,47,238,C,4.82
REC003526,STU00882,2,2,Data Structures and Algorithms,62,Probability and Statistics,64,Java,60,186,B+,7.25
REC003527,STU00882,3,3,Design and Analysis of Algorithm,86,Machine Learning,50,UI/UX,97,233,A,8.04
REC003528,STU00882,4,4,Data Warehousing and Data Mining,95,Data Science,81,Computer Architecture,65,241,A+,8.77
REC003529,STU00883,1,1,Maths,49,Physics,67,Chemistry,98,214,A,8.22
REC003530,STU00883,2,2,Data Structures and Algorithms,58,Probability and Statistics,100,Java,91,249,A+,9.04
REC003531,STU00883,3,3,Design and Analysis of Algorithm,100,Machine Learning,50,UI/UX,46,196,B+,7.17
REC003532,STU00883,4,4,Data Warehousing and Data Mining,86,Data Science,81,Computer Architecture,55,222,A,8.17
REC003533,STU00884,1,1,Maths,91,Physics,82,Chemistry,92,265,A+,8.91
REC003534,STU00884,2,2,Data Structures and Algorithms,46,Probability and Statistics,50,Java,64,160,B,5.82
REC003535,STU00884,3,3,Design and Analysis of Algorithm,62,Machine Learning,86,UI/UX,100,248,A+,9.14
REC003536,STU00884,4,4,Data Warehousing and Data Mining,57,Data Science,48,Computer Architecture,84,189,B+,7.19
REC003537,STU00885,1,1,Maths,45,Physics,81,Chemistry,71,197,B+,7.3
REC003538,STU00885,2,2,Data Structures and Algorithms,50,Probability and Statistics,58,Java,88,196,B+,7.06
REC003539,STU00885,3,3,Design and Analysis of Algorithm,50,Machine Learning,83,UI/UX,52,185,B+,6.79
REC003540,STU00885,4,4,Data Warehousing and Data Mining,48,Data Science,85,Computer Architecture,54,187,B+,7.14
REC003541,STU00886,1,1,Maths,52,Physics,58,Chemistry,55,165,B,5.77
REC003542,STU00886,2,2,Data Structures and Algorithms,88,Probability and Statistics,89,Java,74,251,A+,8.95
REC003543,STU00886,3,3,Design and Analysis of Algorithm,93,Machine Learning,87,UI/UX,53,233,A,7.73
REC003544,STU00886,4,4,Data Warehousing and Data Mining,83,Data Science,94,Computer Architecture,92,269,C,5.1
REC003545,STU00887,1,1,Maths,52,Physics,52,Chemistry,69,173,B,5.94
REC003546,STU00887,2,2,Data Structures and Algorithms,53,Probability and Statistics,56,Java,47,156,B,5.77
REC003547,STU00887,3,3,Design and Analysis of Algorithm,91,Machine Learning,47,UI/UX,73,211,A,7.78
REC003548,STU00887,4,4,Data Warehousing and Data Mining,66,Data Science,87,Computer Architecture,92,245,A+,9.26
REC003549,STU00888,1,1,Maths,93,Physics,73,Chemistry,60,226,A,7.82
REC003550,STU00888,2,2,Data Structures and Algorithms,84,Probability and Statistics,92,Java,91,267,A+,8.83
REC003551,STU00888,3,3,Design and Analysis of Algorithm,63,Machine Learning,81,UI/UX,57,201,B+,6.96
REC003552,STU00888,4,4,Data Warehousing and Data Mining,66,Data Science,58,Computer Architecture,79,203,B+,6.71
REC003553,STU00889,1,1,Maths,56,Physics,74,Chemistry,86,216,A,8.23
REC003554,STU00889,2,2,Data Structures and Algorithms,96,Probability and Statistics,64,Java,94,254,A+,9.01
REC003555,STU00889,3,3,Design and Analysis of Algorithm,54,Machine Learning,93,UI/UX,95,242,A+,8.87
REC003556,STU00889,4,4,Data Warehousing and Data Mining,51,Data Science,50,Computer Architecture,63,164,B,5.71
REC003557,STU00890,1,1,Maths,80,Physics,88,Chemistry,70,238,C,5.08
REC003558,STU00890,2,2,Data Structures and Algorithms,53,Probability and Statistics,66,Java,100,219,A,7.71
REC003559,STU00890,3,3,Design and Analysis of Algorithm,87,Machine Learning,65,UI/UX,53,205,B+,6.79
REC003560,STU00890,4,4,Data Warehousing and Data Mining,63,Data Science,69,Computer Architecture,53,185,B+,6.71
REC003561,STU00891,1,1,Maths,97,Physics,82,Chemistry,57,236,A,8.12
REC003562,STU00891,2,2,Data Structures and Algorithms,68,Probability and Statistics,67,Java,91,226,A,7.93
REC003563,STU00891,3,3,Design and Analysis of Algorithm,95,Machine Learning,49,UI/UX,96,240,A+,9.15
REC003564,STU00891,4,4,Data Warehousing and Data Mining,86,Data Science,45,Computer Architecture,96,227,A,8.26
REC003565,STU00892,1,1,Maths,90,Physics,87,Chemistry,81,258,A+,9.06
REC003566,STU00892,2,2,Data Structures and Algorithms,53,Probability and Statistics,94,Java,89,236,A,8.05
REC003567,STU00892,3,3,Design and Analysis of Algorithm,97,Machine Learning,46,UI/UX,94,237,A,7.76
REC003568,STU00892,4,4,Data Warehousing and Data Mining,74,Data Science,52,Computer Architecture,54,180,B+,6.87
REC003569,STU00893,1,1,Maths,72,Physics,67,Chemistry,80,219,A,7.9
REC003570,STU00893,2,2,Data Structures and Algorithms,68,Probability and Statistics,69,Java,64,201,B+,7.16
REC003571,STU00893,3,3,Design and Analysis of Algorithm,53,Machine Learning,58,UI/UX,99,210,A,7.72
REC003572,STU00893,4,4,Data Warehousing and Data Mining,49,Data Science,92,Computer Architecture,94,235,A,7.79
REC003573,STU00894,1,1,Maths,54,Physics,75,Chemistry,48,177,B,5.95
REC003574,STU00894,2,2,Data Structures and Algorithms,68,Probability and Statistics,84,Java,55,207,B+,6.99
REC003575,STU00894,3,3,Design and Analysis of Algorithm,80,Machine Learning,76,UI/UX,62,218,A,7.74
REC003576,STU00894,4,4,Data Warehousing and Data Mining,83,Data Science,84,Computer Architecture,48,215,A,7.97
REC003577,STU00895,1,1,Maths,91,Physics,50,Chemistry,72,213,A,7.96
REC003578,STU00895,2,2,Data Structures and Algorithms,82,Probability and Statistics,46,Java,71,199,B+,6.84
REC003579,STU00895,3,3,Design and Analysis of Algorithm,53,Machine Learning,100,UI/UX,63,216,A,8.02
REC003580,STU00895,4,4,Data Warehousing and Data Mining,51,Data Science,66,Computer Architecture,65,182,B+,6.86
REC003581,STU00896,1,1,Maths,100,Physics,55,Chemistry,97,252,A+,9.23
REC003582,STU00896,2,2,Data Structures and Algorithms,85,Probability and Statistics,86,Java,45,216,A,7.83
REC003583,STU00896,3,3,Design and Analysis of Algorithm,90,Machine Learning,100,UI/UX,63,253,A+,8.72
REC003584,STU00896,4,4,Data Warehousing and Data Mining,48,Data Science,52,Computer Architecture,46,146,C,5.07
REC003585,STU00897,1,1,Maths,70,Physics,76,Chemistry,81,227,A,8.25
REC003586,STU00897,2,2,Data Structures and Algorithms,85,Probability and Statistics,73,Java,68,226,A,7.95
REC003587,STU00897,3,3,Design and Analysis of Algorithm,95,Machine Learning,64,UI/UX,84,243,A+,8.74
REC003588,STU00897,4,4,Data Warehousing and Data Mining,73,Data Science,82,Computer Architecture,88,243,A+,9.17
REC003589,STU00898,1,1,Maths,67,Physics,68,Chemistry,63,198,B+,6.96
REC003590,STU00898,2,2,Data Structures and Algorithms,56,Probability and Statistics,60,Java,61,177,B,5.99
REC003591,STU00898,3,3,Design and Analysis of Algorithm,51,Machine Learning,53,UI/UX,98,202,B+,7.19
REC003592,STU00898,4,4,Data Warehousing and Data Mining,74,Data Science,72,Computer Architecture,45,191,B+,6.77
REC003593,STU00899,1,1,Maths,80,Physics,48,Chemistry,94,222,A,7.77
REC003594,STU00899,2,2,Data Structures and Algorithms,95,Probability and Statistics,77,Java,52,224,A,7.72
REC003595,STU00899,3,3,Design and Analysis of Algorithm,46,Machine Learning,96,UI/UX,92,234,A,8.18
REC003596,STU00899,4,4,Data Warehousing and Data Mining,80,Data Science,59,Computer Architecture,51,190,B+,6.97
REC003597,STU00900,1,1,Maths,62,Physics,93,Chemistry,50,205,B+,6.99
REC003598,STU00900,2,2,Data Structures and Algorithms,72,Probability and Statistics,78,Java,47,197,B+,7.03
REC003599,STU00900,3,3,Design and Analysis of Algorithm,78,Machine Learning,51,UI/UX,96,225,A,8.14
REC003600,STU00900,4,4,Data Warehousing and Data Mining,68,Data Science,73,Computer Architecture,51,192,B+,6.79
REC003601,STU00901,1,1,Maths,46,Physics,100,Chemistry,91,237,A,7.76
REC003602,STU00901,2,2,Data Structures and Algorithms,66,Probability and Statistics,90,Java,48,204,B+,6.98
REC003603,STU00901,3,3,Design and Analysis of Algorithm,57,Machine Learning,77,UI/UX,47,181,B+,6.95
REC003604,STU00901,4,4,Data Warehousing and Data Mining,51,Data Science,60,Computer Architecture,48,159,B,5.98
REC003605,STU00902,1,1,Maths,59,Physics,66,Chemistry,50,175,B,6.28
REC003606,STU00902,2,2,Data Structures and Algorithms,97,Probability and Statistics,100,Java,63,260,A+,8.92
REC003607,STU00902,3,3,Design and Analysis of Algorithm,78,Machine Learning,62,UI/UX,76,216,A,7.88
REC003608,STU00902,4,4,Data Warehousing and Data Mining,96,Data Science,70,Computer Architecture,56,222,A,7.77
REC003609,STU00903,1,1,Maths,57,Physics,46,Chemistry,46,149,C,5.04
REC003610,STU00903,2,2,Data Structures and Algorithms,56,Probability and Statistics,67,Java,79,202,B+,7.22
REC003611,STU00903,3,3,Design and Analysis of Algorithm,88,Machine Learning,67,UI/UX,73,228,A,7.96
REC003612,STU00903,4,4,Data Warehousing and Data Mining,72,Data Science,83,Computer Architecture,61,216,A,8
REC003613,STU00904,1,1,Maths,58,Physics,52,Chemistry,80,190,B+,6.7
REC003614,STU00904,2,2,Data Structures and Algorithms,57,Probability and Statistics,87,Java,96,240,A+,9.22
REC003615,STU00904,3,3,Design and Analysis of Algorithm,57,Machine Learning,83,UI/UX,70,210,A,7.79
REC003616,STU00904,4,4,Data Warehousing and Data Mining,96,Data Science,73,Computer Architecture,61,230,A,8.2
REC003617,STU00905,1,1,Maths,70,Physics,72,Chemistry,97,239,C,4.79
REC003618,STU00905,2,2,Data Structures and Algorithms,67,Probability and Statistics,82,Java,49,198,B+,7.01
REC003619,STU00905,3,3,Design and Analysis of Algorithm,98,Machine Learning,53,UI/UX,89,240,A+,9.21
REC003620,STU00905,4,4,Data Warehousing and Data Mining,46,Data Science,47,Computer Architecture,48,141,C,5.29
REC003621,STU00906,1,1,Maths,70,Physics,71,Chemistry,72,213,A,7.76
REC003622,STU00906,2,2,Data Structures and Algorithms,66,Probability and Statistics,85,Java,82,233,A,7.71
REC003623,STU00906,3,3,Design and Analysis of Algorithm,49,Machine Learning,95,UI/UX,52,196,B+,6.73
REC003624,STU00906,4,4,Data Warehousing and Data Mining,82,Data Science,76,Computer Architecture,87,245,A+,8.98
REC003625,STU00907,1,1,Maths,61,Physics,47,Chemistry,46,154,B,6.15
REC003626,STU00907,2,2,Data Structures and Algorithms,61,Probability and Statistics,82,Java,60,203,B+,7.03
REC003627,STU00907,3,3,Design and Analysis of Algorithm,80,Machine Learning,49,UI/UX,97,226,A,8.13
REC003628,STU00907,4,4,Data Warehousing and Data Mining,93,Data Science,89,Computer Architecture,99,281,O,10
REC003629,STU00908,1,1,Maths,89,Physics,62,Chemistry,81,232,A,7.7
REC003630,STU00908,2,2,Data Structures and Algorithms,60,Probability and Statistics,87,Java,90,237,A,7.74
REC003631,STU00908,3,3,Design and Analysis of Algorithm,95,Machine Learning,56,UI/UX,47,198,B+,6.85
REC003632,STU00908,4,4,Data Warehousing and Data Mining,83,Data Science,77,Computer Architecture,47,207,B+,7.18
REC003633,STU00909,1,1,Maths,64,Physics,86,Chemistry,98,248,A+,9.06
REC003634,STU00909,2,2,Data Structures and Algorithms,76,Probability and Statistics,70,Java,95,241,A+,9.06
REC003635,STU00909,3,3,Design and Analysis of Algorithm,76,Machine Learning,85,UI/UX,59,220,A,8.09
REC003636,STU00909,4,4,Data Warehousing and Data Mining,57,Data Science,74,Computer Architecture,82,213,A,7.96
REC003637,STU00910,1,1,Maths,52,Physics,97,Chemistry,71,220,A,7.93
REC003638,STU00910,2,2,Data Structures and Algorithms,80,Probability and Statistics,92,Java,63,235,A,7.76
REC003639,STU00910,3,3,Design and Analysis of Algorithm,69,Machine Learning,51,UI/UX,54,174,B,5.83
REC003640,STU00910,4,4,Data Warehousing and Data Mining,63,Data Science,48,Computer Architecture,76,187,B+,6.99
REC003641,STU00911,1,1,Maths,62,Physics,60,Chemistry,59,181,B+,7.2
REC003642,STU00911,2,2,Data Structures and Algorithms,93,Probability and Statistics,65,Java,72,230,A,7.81
REC003643,STU00911,3,3,Design and Analysis of Algorithm,92,Machine Learning,89,UI/UX,77,258,A+,9.1
REC003644,STU00911,4,4,Data Warehousing and Data Mining,83,Data Science,63,Computer Architecture,82,228,A,8.04
REC003645,STU00912,1,1,Maths,52,Physics,84,Chemistry,73,209,C,5.18
REC003646,STU00912,2,2,Data Structures and Algorithms,49,Probability and Statistics,90,Java,97,236,A,8.25
REC003647,STU00912,3,3,Design and Analysis of Algorithm,55,Machine Learning,72,UI/UX,99,226,A,8.29
REC003648,STU00912,4,4,Data Warehousing and Data Mining,87,Data Science,53,Computer Architecture,46,186,B+,6.83
REC003649,STU00913,1,1,Maths,48,Physics,77,Chemistry,74,199,B+,7.19
REC003650,STU00913,2,2,Data Structures and Algorithms,79,Probability and Statistics,99,Java,55,233,A,7.76
REC003651,STU00913,3,3,Design and Analysis of Algorithm,71,Machine Learning,48,UI/UX,98,217,A,7.8
REC003652,STU00913,4,4,Data Warehousing and Data Mining,87,Data Science,87,Computer Architecture,46,220,A,8.08
REC003653,STU00914,1,1,Maths,87,Physics,85,Chemistry,61,233,A,7.76
REC003654,STU00914,2,2,Data Structures and Algorithms,79,Probability and Statistics,96,Java,50,225,A,7.84
REC003655,STU00914,3,3,Design and Analysis of Algorithm,88,Machine Learning,89,UI/UX,93,270,O,10
REC003656,STU00914,4,4,Data Warehousing and Data Mining,77,Data Science,83,Computer Architecture,77,237,A,8.23
REC003657,STU00915,1,1,Maths,94,Physics,82,Chemistry,73,249,A+,9.24
REC003658,STU00915,2,2,Data Structures and Algorithms,52,Probability and Statistics,50,Java,73,175,B,6.28
